date,gsp_id,generation_mw,capacity_mwp,installedcapacity_mwp,site_count,gsp_lat,gsp_lon,region_name,TOA_SW_DWN,ALLSKY_SFC_SW_DWN,T2M,T2M_MIN,T2M_MAX,T2MDEW,WS2M,PRECTOTCORR
2022-11-25,30,7.036017189583333,115.56376,122.11626,619316.0,51.60402,-0.04604,Tottenham,8.2,5.41,7.76,5.42,11.55,6.98,3.28,0.15
2022-11-26,30,2.695693206666667,115.5999,122.15506999999998,614094.0,51.60402,-0.04604,Tottenham,8.08,3.13,8.94,6.43,11.19,7.89,4.02,2.99
2022-11-27,30,0.9888357339066668,115.59724,122.15509000000002,602599.0,51.60402,-0.04604,Tottenham,7.96,1.92,9.8,7.23,12.06,9.34,2.54,8.99
2022-11-28,30,3.6160938207208333,115.63655999999999,122.19707999999999,603932.0,51.60402,-0.04604,Tottenham,7.84,3.78,6.86,5.23,10.48,6.42,1.45,1.24
2022-11-29,30,0.7350940104166667,115.65533999999998,122.21854,608191.0,51.60402,-0.04604,Tottenham,7.74,2.05,5.6,4.79,6.69,4.98,1.42,0.43
2022-11-30,30,5.1723606250000005,115.70009,122.26597,606673.0,51.60402,-0.04604,Tottenham,7.63,2.9,6.19,3.87,9.56,5.74,1.29,0.14
2022-12-01,30,6.652307104166667,115.79953,122.36808,58860.0,51.60402,-0.04604,Tottenham,7.53,3.27,4.53,2.37,8.34,4.18,2.03,0.13
2022-12-02,30,2.6697682978723405,115.8467,122.41793,35556.0,51.60402,-0.04604,Tottenham,7.44,2.78,4.46,3.37,7.18,3.77,3.24,0.47
2022-12-03,30,0.4116705479166667,115.85167,122.42558000000001,42974.0,51.60402,-0.04604,Tottenham,7.35,2.18,4.36,2.99,7.4,2.75,3.66,0.36
2022-12-04,30,0.40338985187500004,115.8551,122.43169,39345.0,51.60402,-0.04604,Tottenham,7.27,1.17,3.87,3.03,5.98,2.57,3.12,0.34
2022-12-05,30,0.76936849375,115.88756,122.46684,43360.0,51.60402,-0.04604,Tottenham,7.18,1.89,4.94,3.44,7.69,4.43,3.09,0.74
2022-12-06,30,5.592533354166666,115.90504,122.48700000000001,43434.0,51.60402,-0.04604,Tottenham,7.11,3.92,3.48,1.8,5.59,2.86,3.23,0.14
2022-12-07,30,4.1613220166666665,115.95549999999999,122.54013000000002,42756.0,51.60402,-0.04604,Tottenham,7.04,4.15,1.44,-1.06,3.83,0.74,2.63,0.16
2022-12-08,30,5.327976104166667,116.0037,122.59102,42139.0,51.60402,-0.04604,Tottenham,6.97,4.52,-1.72,-4.27,2.82,-2.15,2.15,0.06
2022-12-09,30,1.9210496520833333,116.03168999999998,122.62169,41530.0,51.60402,-0.04604,Tottenham,6.91,4.05,-1.69,-3.38,2.26,-1.91,2.07,0.2
2022-12-10,30,5.020228725,116.04796,122.64064,41041.0,51.60402,-0.04604,Tottenham,6.86,4.26,-0.73,-1.94,2.98,-0.98,1.77,0.19
2022-12-11,30,1.5255665104166667,116.04539,122.64076,41379.0,51.60402,-0.04604,Tottenham,6.8,1.83,-0.78,-1.99,0.65,-1.18,1.25,2.43
2022-12-12,30,1.2988860464583334,116.06768,122.66573999999999,37856.0,51.60402,-0.04604,Tottenham,6.76,1.52,-0.57,-2.41,1.92,-0.99,1.43,0.77
2022-12-13,30,1.97884715,116.14544,122.74619,39941.0,51.60402,-0.04604,Tottenham,6.72,1.69,-1.07,-2.29,0.69,-2.33,1.67,0.0
2022-12-14,30,4.110025485416666,116.23111999999999,122.83455,40798.0,51.60402,-0.04604,Tottenham,6.68,2.88,-0.92,-2.49,0.98,-1.75,3.07,0.07
2022-12-15,30,6.4228279270833335,116.29079,122.89691,40268.0,51.60402,-0.04604,Tottenham,6.65,4.44,-2.24,-4.67,0.78,-3.2,2.59,0.05
2022-12-16,30,5.9610382500000005,116.3784,122.98721,39583.0,51.60402,-0.04604,Tottenham,6.62,4.17,-1.6,-3.56,2.01,-2.21,1.82,0.05
2022-12-17,30,5.017395041666666,116.38311,122.99462,41135.0,51.60402,-0.04604,Tottenham,6.6,2.33,0.2,-3.2,4.54,-0.46,2.43,0.16
2022-12-18,30,0.308600060875,116.38462,122.99881999999998,34868.0,51.60402,-0.04604,Tottenham,6.58,0.87,1.7,-1.89,7.6,0.99,4.35,10.91
2022-12-19,30,0.6836432600354166,116.45040999999999,123.06731,36975.0,51.60402,-0.04604,Tottenham,6.57,1.23,10.26,8.0,11.42,9.71,6.88,3.41
2022-12-20,30,5.3738155431250005,116.51227999999999,123.13187,41605.0,51.60402,-0.04604,Tottenham,6.56,4.15,8.29,4.43,11.49,7.89,3.98,1.17
2022-12-21,30,1.0207218916458334,116.55633,123.17861999999998,42517.0,51.60402,-0.04604,Tottenham,6.56,2.91,6.49,4.71,10.1,6.52,2.62,1.28
2022-12-22,30,0.7836763499583334,116.58972999999999,123.21471000000001,41086.0,51.60402,-0.04604,Tottenham,6.56,1.75,7.08,3.69,10.38,6.79,2.6,1.88
2022-12-23,30,1.8156849304895832,116.61242,123.2401,38930.0,51.60402,-0.04604,Tottenham,6.56,2.26,8.52,6.55,11.41,8.04,3.57,12.22
2022-12-24,30,2.1635542937500003,116.60971,123.24009,41585.0,51.60402,-0.04604,Tottenham,6.57,2.57,8.41,6.65,10.06,7.93,3.34,2.05
2022-12-25,30,1.9723467419166667,116.60701,123.24009,40326.0,51.60402,-0.04604,Tottenham,6.59,1.4,9.23,7.69,10.56,8.62,3.95,2.23
2022-12-26,30,5.643635981458334,116.60687,123.24264999999998,40149.0,51.60402,-0.04604,Tottenham,6.61,4.21,5.64,2.96,8.69,4.21,4.38,0.2
2022-12-27,30,3.50049869125,116.61814,123.25660999999998,38820.0,51.60402,-0.04604,Tottenham,6.64,2.1,6.57,3.11,9.64,5.7,5.03,2.26
2022-12-28,30,0.44225740799999996,116.63811,123.27929,34307.0,51.60402,-0.04604,Tottenham,6.67,1.25,9.95,8.28,11.4,9.08,7.06,6.83
2022-12-29,30,4.206627963125,116.65045000000002,123.29433,40476.0,51.60402,-0.04604,Tottenham,6.7,3.33,7.16,4.58,8.57,5.84,6.0,0.87
2022-12-30,30,0.7034211404166667,116.65472,123.30130000000001,38364.0,51.60402,-0.04604,Tottenham,6.74,1.84,9.08,5.15,12.4,8.38,5.96,4.37
2022-12-31,30,0.19855758706041668,116.66143,123.31071000000001,36936.0,51.60402,-0.04604,Tottenham,6.79,1.17,11.71,9.92,12.62,10.67,7.26,12.0
